sasdate,RW,AR1,ARp,OLS,Ridge,Lasso,PCR1,PCR6
2014-11-01,104.35512365627295,104.08503870257199,104.02248855878527,103.8270712127188,103.98651604929107,104.1117868927559,103.9306576757747,104.05119030484694
2014-12-01,103.69759672912915,103.85091446719987,103.89925586626134,103.4700271639628,103.92913643736313,104.06053538392817,104.00709376582353,104.03737120050994
2015-01-01,102.08315168219839,102.75491814337656,102.89517648640847,102.56638637447061,103.1884214017897,103.25571407078318,103.05526416279373,103.18571106423721
2015-02-01,101.58108490950075,102.14918331300636,102.05231536187291,101.64811374145022,102.13344955491003,102.4050375744432,102.25797675828717,102.29677702163748
2015-03-01,101.55130293141339,101.9153573032031,101.67799704761794,101.79315513817242,102.07736296565734,101.95531376713883,101.93387782542462,102.40637802726638
2015-04-01,100.78316070572288,101.28267163739177,101.13778147172522,101.31702146632286,101.62960481294127,101.825460604625,101.51318851817632,101.60147516797441
2015-05-01,100.44375752984176,100.87167078633553,100.73660325054422,100.6414007063116,101.08196967031249,101.11614268890166,101.02363968223378,101.10028237566468
2015-06-01,100.25557180327824,100.59870878137801,100.43089306677271,100.46381741778777,100.88527630030339,100.92373650035088,100.7428714143163,100.98661625763482
2015-07-01,101.88118331073382,101.59446989079333,101.36159318245492,100.6726146638402,101.29793838650315,101.4542694070525,101.40888018803585,101.53675037221103
2015-08-01,100.85201692389138,101.11186031279126,101.1283759802467,100.72174989267985,101.26205662035144,101.42420385989986,101.42562496312325,101.49179887514136
2015-09-01,100.4744124069181,100.79518121803062,100.8610744040309,100.98306643798844,100.79802536620505,100.89008983914039,100.77052488529772,100.8694530088414
2015-10-01,99.78326688693222,100.2342886054881,100.16928998837706,99.87520216471331,100.22108469616799,100.47386134184532,100.34056463592034,100.45103474975014
2015-11-01,98.79775687973753,99.40582217008898,99.3223194592076,99.9161031941666,100.04970037183834,100.01512898173328,99.63958512256059,99.85568309038285
2015-12-01,98.55658525284319,99.00338367047655,98.8250819998354,98.83678042790817,99.12511264517697,99.22652443437326,99.1092569553153,99.315516232891
2016-01-01,100.0845323612062,99.88057451870928,99.59152294764166,99.7603776999443,99.78549994147637,99.87553492250949,99.66129757581317,99.77209759860084
2016-02-01,98.53152468431757,98.99711897604573,99.00205720263281,98.9266872062837,99.29359803722986,99.3077902440984,99.32640075328422,99.45415664445238
2016-03-01,97.580368953836,98.18250456982194,98.22852776596622,98.72910499961469,98.42516271024051,98.55690076332446,98.3245572096357,98.40903344604652
2016-04-01,98.97753291453074,98.89280135657746,98.62399183715173,98.7265826118341,99.0506272514307,99.00280198785968,98.70855249728187,98.99624743560975
2016-05-01,98.19617724803219,98.47176812242633,98.37656306105974,98.14981615898897,98.45837228821193,98.5893859013133,98.5356862898753,98.55639095535514
2016-06-01,99.35240224130733,99.18104013111463,99.11317961057159,99.00118289782448,98.99526353782046,99.12541436498962,98.97353068318,99.10254781480812
2016-07-01,99.1167158770577,99.17342612538377,99.14850634158731,98.9023249698447,99.18924784760655,99.41179350163286,99.17749241466514,99.22403476748582
2016-08-01,98.70210643406517,98.93020344457061,98.99790840437424,98.70290123083406,99.00402864533649,99.16409202374957,99.06042285196395,99.05219849274732
2016-09-01,98.64265512535236,98.84122329617593,98.80743697187631,98.6738909827542,98.78538181934366,98.89664094120195,98.8098452984695,98.92271956334648
2016-10-01,98.77782336117967,98.89866330127711,98.81465354965255,98.4687009004101,98.94771148501094,99.01746106353801,98.93001737755455,99.08437204351651
2016-11-01,97.93950292299388,98.33492831974752,98.32039367896436,98.22941398507861,98.50876035777773,98.53496208264194,98.50180947064146,98.61261765323871
2016-12-01,99.70059824229459,99.39170226773625,99.22130755872217,98.96881244496709,99.21963034524104,99.23617365957699,99.15525308862415,99.31893022305805
2017-01-01,98.50239364711393,98.80169858793664,98.81526428076052,98.54788523835828,99.0406993654135,99.04233636762626,99.06207396764594,99.20227147300545
2017-02-01,97.97039581912686,98.35614981663132,98.43063102409845,98.54139621150563,98.65111724134343,98.7205996563674,98.48285600628684,98.60160317386047
2017-03-01,99.66934081010146,99.37458256093257,99.1622405761961,99.18933765184288,99.31263403906212,99.39325742088786,99.16832761123575,99.25939647703645
2017-04-01,101.04418552931868,100.51356796816594,100.3914562391237,100.20632734271422,100.19379237133874,100.25502480956374,100.24822815766706,100.3242488196588
2017-05-01,100.2608171758379,100.3167288013359,100.51750202661364,100.09842792669166,100.4040983918153,100.4284916261409,100.50552987177345,100.58323762048904
2017-06-01,100.55543208391906,100.55420539986686,100.6791726350376,100.20967867198034,100.42080085439373,100.46618785028858,100.4333847446302,100.42825317173249
2017-07-01,99.8680234202115,100.15654494985533,100.18748598952702,99.70251806444568,100.4337331002017,100.400957424803,100.39146549914837,100.52529241462494
2017-08-01,99.28060390849343,99.6800158330931,99.68042213622522,99.68178985897171,99.82494556667905,99.85986253473521,99.74318850073058,99.82470010838975
2017-09-01,99.89984750836608,99.96428616541671,99.81247329310467,99.30601126230977,99.88473261281445,100.0382977300284,99.91057236644045,100.01551996828842
2017-10-01,102.27227306839688,101.59495310973499,101.37052339283464,101.18952503740624,101.31749536719383,101.19267856095784,101.22466253981837,101.32092363378834
2017-11-01,101.51033748373077,101.48705256467292,101.61084654315994,100.98433194894243,101.51905236148893,101.60858565819282,101.66226852346516,101.62876989264824
2017-12-01,101.6643825687766,101.669968291196,101.84912547932856,101.2786430357903,101.66147965618043,101.71567529321175,101.67148514490815,101.79057517292303
